#datatype double,double,dateTime
x,y,timestamp
18.032944394108124,59.329556689789065,2022-12-29 14:30:18.014199
18.03348205344208,59.331014202565626,2022-12-29 15:30:18.014199
18.03365810995398,59.33163105154987,2022-12-29 16:30:18.014199
18.034207260204234,59.33116098971489,2022-12-29 17:30:18.014199
18.034231153615554,59.33168891960216,2022-12-29 18:30:18.014199
18.034894126010485,59.331419500608554,2022-12-29 19:30:18.014199
18.03528885342891,59.331252566060726,2022-12-29 20:30:18.014199
18.035228005920136,59.330817529529924,2022-12-29 21:30:18.014199
18.034520892228127,59.33088262249675,2022-12-29 22:30:18.014199
18.034196538606874,59.331973966581735,2022-12-29 23:30:18.014199
18.033774547265956,59.33174477726875,2022-12-30 00:30:18.014199
18.03404911276306,59.332415341677525,2022-12-30 01:30:18.014199
18.033145180307113,59.33272221953748,2022-12-30 02:30:18.014199
18.033677917167758,59.33351124151335,2022-12-30 03:30:18.014199
18.033732181665382,59.33218035496602,2022-12-30 04:30:18.014199
18.033400242721275,59.33229620896608,2022-12-30 05:30:18.014199
18.033204760710788,59.332421726931315,2022-12-30 06:30:18.014199
18.033030117083477,59.33209347101216,2022-12-30 07:30:18.014199
18.033936180711553,59.332420425627596,2022-12-30 08:30:18.014199
18.03467055663666,59.33192357273595,2022-12-30 09:30:18.014199
18.0351255806566,59.33244941434735,2022-12-30 10:30:18.014199
18.03571834531447,59.33266676733553,2022-12-30 11:30:18.014199
18.036415573112482,59.333014465456806,2022-12-30 12:30:18.014199
18.03546294207942,59.33222836286576,2022-12-30 13:30:18.014199
18.036011591386504,59.33261354416179,2022-12-30 14:30:18.014199
18.036443361340673,59.332228020621834,2022-12-30 15:30:18.014199
18.03626024069719,59.33284361695574,2022-12-30 16:30:18.014199
18.03728026678018,59.3332423802503,2022-12-30 17:30:18.014199
18.03702625764047,59.332991611367824,2022-12-30 18:30:18.014199
18.037569382277425,59.333213117872816,2022-12-30 19:30:18.014199
18.037796396820283,59.333584117695985,2022-12-30 20:30:18.014199
18.037404088803058,59.334897632009884,2022-12-30 21:30:18.014199
18.037956590017075,59.33532029000628,2022-12-30 22:30:18.014199
18.037351971388926,59.334543896973244,2022-12-30 23:30:18.014199
18.03839825510871,59.334746540174436,2022-12-31 00:30:18.014199
18.039246626362814,59.335281267486366,2022-12-31 01:30:18.014199
18.04006097591363,59.33501898174021,2022-12-31 02:30:18.014199
18.03963754271409,59.334579877139014,2022-12-31 03:30:18.014199
18.03924614025738,59.33487860539141,2022-12-31 04:30:18.014199
18.03929644790762,59.33471921214624,2022-12-31 05:30:18.014199
18.03863597915574,59.335251361415885,2022-12-31 06:30:18.014199
18.03856039365327,59.33472383316205,2022-12-31 07:30:18.014199
18.037309169563773,59.3333337435232,2022-12-31 08:30:18.014199
18.036997107923906,59.33281861626847,2022-12-31 09:30:18.014199
18.03720562971301,59.332978289659124,2022-12-31 10:30:18.014199
18.036234488285636,59.333110919001705,2022-12-31 11:30:18.014199
18.0375459465634,59.33283035197724,2022-12-31 12:30:18.014199
18.037007880097264,59.33292035070619,2022-12-31 13:30:18.014199
18.037617001347915,59.33316997629986,2022-12-31 14:30:18.014199
18.036634995156852,59.3335389163963,2022-12-31 15:30:18.014199
18.036752667088614,59.33331301517647,2022-12-31 16:30:18.014199
18.037145655098904,59.33387984619755,2022-12-31 17:30:18.014199
18.037167624439927,59.33399924336886,2022-12-31 18:30:18.014199
18.03693163726135,59.33432118373373,2022-12-31 19:30:18.014199
18.036677647436576,59.33491427434467,2022-12-31 20:30:18.014199
18.035816323171343,59.33439108953107,2022-12-31 21:30:18.014199
