"#datatype double,double,dateTime
18.015103683089766,59.337368379699114,2023-01-16 18:30:18.014199
18.01430499907246,59.338479512182275,2023-01-16 19:30:18.014199
18.01360556385018,59.339732505489856,2023-01-16 20:30:18.014199
18.012902953714754,59.339307207497306,2023-01-16 21:30:18.014199
18.011783661246756,59.33895264335223,2023-01-16 22:30:18.014199
18.01148630993656,59.33802047080863,2023-01-16 23:30:18.014199
18.01193781886102,59.33778300284088,2023-01-17 00:30:18.014199
18.012650316870683,59.337104690054765,2023-01-17 01:30:18.014199
18.012682191645112,59.33520679864817,2023-01-17 02:30:18.014199
18.012314851680053,59.333824447723856,2023-01-17 03:30:18.014199
18.01237580397499,59.33196222843354,2023-01-17 04:30:18.014199
18.011539628748682,59.3321270953585,2023-01-17 05:30:18.014199
18.01122649446419,59.33115267106622,2023-01-17 06:30:18.014199
18.01208776977747,59.33074915815382,2023-01-17 07:30:18.014199
18.011826055891778,59.3310072295752,2023-01-17 08:30:18.014199
18.012703383209562,59.331840422305866,2023-01-17 09:30:18.014199
18.011984195873918,59.33305877806168,2023-01-17 10:30:18.014199
18.01241109846702,59.33385071588426,2023-01-17 11:30:18.014199
18.011529320120754,59.33035499651655,2023-01-17 12:30:18.014199
18.010716669103427,59.330340404304316,2023-01-17 13:30:18.014199
18.01176128499134,59.33084577028376,2023-01-17 14:30:18.014199
18.012029766231628,59.33093528218065,2023-01-17 15:30:18.014199
18.012613618369837,59.329833757489425,2023-01-17 16:30:18.014199
18.01254405904001,59.33004965416026,2023-01-17 17:30:18.014199
18.013015415153138,59.33030631002152,2023-01-17 18:30:18.014199
18.04527342664456,59.331306881831054,2023-01-17 19:30:18.014199
18.04732427775299,59.33048434364522,2023-01-17 20:30:18.014199
18.047767296863057,59.330627368321245,2023-01-17 21:30:18.014199
18.047485166667904,59.33084289299398,2023-01-17 22:30:18.014199
18.04716752184777,59.33076522198372,2023-01-17 23:30:18.014199
18.045688944698377,59.330093188121865,2023-01-18 00:30:18.014199
18.046875084352536,59.33068085641603,2023-01-18 01:30:18.014199
18.045645978011724,59.329728009870664,2023-01-18 02:30:18.014199
18.04451575919991,59.330098810360674,2023-01-18 03:30:18.014199
18.044747182804773,59.33069548218836,2023-01-18 04:30:18.014199
18.045134083034498,59.33031262609758,2023-01-18 05:30:18.014199
18.04543408563584,59.329955182664335,2023-01-18 06:30:18.014199
18.046054712153087,59.32976727952787,2023-01-18 07:30:18.014199
18.045651441219718,59.33008001363894,2023-01-18 08:30:18.014199
18.044896638220163,59.330098323246865,2023-01-18 09:30:18.014199
18.044894809406607,59.32985299231454,2023-01-18 10:30:18.014199
18.04448754526455,59.32960712155802,2023-01-18 11:30:18.014199
18.044442288192677,59.330352937414865,2023-01-18 12:30:18.014199
18.04438288264323,59.33022678215129,2023-01-18 13:30:18.014199
18.045204085683366,59.329970144861974,2023-01-18 14:30:18.014199
18.044903079483653,59.329698155003086,2023-01-18 15:30:18.014199
18.045587190960628,59.329488695929,2023-01-18 16:30:18.014199
18.044892774073343,59.329105631019,2023-01-18 17:30:18.014199
18.045842070584875,59.32798475563145,2023-01-18 18:30:18.014199
18.046155694505057,59.32804636810049,2023-01-18 19:30:18.014199
18.045359891447863,59.32741312350869,2023-01-18 20:30:18.014199
18.04467550760861,59.32689722250446,2023-01-18 21:30:18.014199
18.04463825551232,59.327257688838316,2023-01-18 22:30:18.014199
18.04558456150208,59.327108279346476,2023-01-18 23:30:18.014199
18.046382333754845,59.328016274212075,2023-01-19 00:30:18.014199
18.045999241928815,59.32787683127377,2023-01-19 01:30:18.014199
18.044427495766502,59.32744549444575,2023-01-19 02:30:18.014199
18.045317178517855,59.32727740215875,2023-01-19 03:30:18.014199
18.045476292766686,59.326958579138854,2023-01-19 04:30:18.014199
18.0458773893731,59.32754293957,2023-01-19 05:30:18.014199
18.045573464077485,59.32808685705478,2023-01-19 06:30:18.014199
18.045062380578546,59.328301157680265,2023-01-19 07:30:18.014199
18.04283030349603,59.33233242586067,2023-01-19 08:30:18.014199
18.04330545449872,59.33220183322217,2023-01-19 09:30:18.014199"
