#datatype,double,double,dateTime
x,y,timestamp
17.996430601118615,59.335030346412225,2022-12-29 15:04:27.367357
17.996559605385706,59.33411363580011,2022-12-29 16:04:27.367357
17.996411204710963,59.333446517643665,2022-12-29 17:04:27.367357
17.99660495111349,59.333172249870906,2022-12-29 18:04:27.367357
17.99616820062015,59.33338213433736,2022-12-29 19:04:27.367357
17.997449648340172,59.332749990781004,2022-12-29 20:04:27.367357
17.997788885353035,59.332683976547344,2022-12-29 21:04:27.367357
17.99817378586991,59.33201148376206,2022-12-29 22:04:27.367357
17.999537166755122,59.331936430180555,2022-12-29 23:04:27.367357
17.998710108024884,59.331648988877056,2022-12-30 00:04:27.367357
17.99786164876604,59.33184427978861,2022-12-30 01:04:27.367357
17.997131487307538,59.332493930228225,2022-12-30 02:04:27.367357
17.996796870690503,59.332617850711415,2022-12-30 03:04:27.367357
17.996307837675975,59.33315552040854,2022-12-30 04:04:27.367357
17.99689282100285,59.33243001903673,2022-12-30 05:04:27.367357
17.996944190960537,59.3324238253811,2022-12-30 06:04:27.367357
17.996547016059314,59.332526847990664,2022-12-30 07:04:27.367357
17.99753887207597,59.33109723458054,2022-12-30 08:04:27.367357
17.996992770993305,59.33079026207134,2022-12-30 09:04:27.367357
17.996588522401012,59.331336857668305,2022-12-30 10:04:27.367357
17.996203923101294,59.332667690917106,2022-12-30 11:04:27.367357
17.99626260906309,59.33235960431052,2022-12-30 12:04:27.367357
17.99765853977033,59.33251534852894,2022-12-30 13:04:27.367357
17.99834044728216,59.33164044798331,2022-12-30 14:04:27.367357
17.99824682729302,59.33194203878082,2022-12-30 15:04:27.367357
17.998310831493804,59.33127034606509,2022-12-30 16:04:27.367357
17.998430385579688,59.33072368867662,2022-12-30 17:04:27.367357
17.99911314062055,59.33060363786775,2022-12-30 18:04:27.367357
17.999169537218723,59.33088130462147,2022-12-30 19:04:27.367357
17.998557818326233,59.3309867052626,2022-12-30 20:04:27.367357
17.998067182357744,59.33052948754903,2022-12-30 21:04:27.367357
17.998587670082898,59.33039457920348,2022-12-30 22:04:27.367357
17.99865884189129,59.32993844712601,2022-12-30 23:04:27.367357
17.998759980453315,59.33053753001108,2022-12-31 00:04:27.367357
17.998263947395994,59.330362758438014,2022-12-31 01:04:27.367357
17.997057921341707,59.33116803080244,2022-12-31 02:04:27.367357
17.99567996429934,59.33228764933819,2022-12-31 03:04:27.367357
17.99571147416514,59.331611693311416,2022-12-31 04:04:27.367357
17.996100039096845,59.3321151990806,2022-12-31 05:04:27.367357
17.996815104101938,59.332346100389685,2022-12-31 06:04:27.367357
17.996552411021405,59.33218817077323,2022-12-31 07:04:27.367357
17.995824100500094,59.33273767855888,2022-12-31 08:04:27.367357
17.995827879861604,59.33307949604129,2022-12-31 09:04:27.367357
17.996532740270794,59.33353814179397,2022-12-31 10:04:27.367357
17.997124171783764,59.333624676160646,2022-12-31 11:04:27.367357
17.997184270169168,59.33413292788372,2022-12-31 12:04:27.367357
17.996987481776173,59.33362089520219,2022-12-31 13:04:27.367357
17.996816943811226,59.335059905539126,2022-12-31 14:04:27.367357
17.998160142284384,59.33455288289842,2022-12-31 15:04:27.367357
17.99759950960629,59.334105766522455,2022-12-31 16:04:27.367357
17.997300872772854,59.33489568946901,2022-12-31 17:04:27.367357
17.997554676502276,59.33604134219251,2022-12-31 18:04:27.367357
17.997525674890117,59.33547605228041,2022-12-31 19:04:27.367357
17.99838529294387,59.335358800282386,2022-12-31 20:04:27.367357
17.99791818227976,59.3342446363346,2022-12-31 21:04:27.367357
17.99847621381706,59.334155873385996,2022-12-31 22:04:27.367357
17.997396045605385,59.33344997053767,2022-12-31 23:04:27.367357
17.996930991874624,59.33417807633813,2023-01-01 00:04:27.367357
17.99804599231021,59.335091246668334,2023-01-01 01:04:27.367357
17.99891445028456,59.33606784272354,2023-01-01 02:04:27.367357
17.9991919933688,59.33619905188012,2023-01-01 03:04:27.367357
17.998124995143744,59.33579028615952,2023-01-01 04:04:27.367357
17.997830814738364,59.334175262606365,2023-01-01 05:04:27.367357
17.99868913487789,59.334921469840964,2023-01-01 06:04:27.367357
17.99782621264458,59.33496581226325,2023-01-01 07:04:27.367357
17.997427667248367,59.334784986579365,2023-01-01 08:04:27.367357
17.996883556129433,59.33451450296699,2023-01-01 09:04:27.367357
17.998241683286746,59.33533362918285,2023-01-01 10:04:27.367357
17.997539962984973,59.335365602405915,2023-01-01 11:04:27.367357
17.997135264900955,59.335322628882075,2023-01-01 12:04:27.367357
17.996524902258987,59.33575144946434,2023-01-01 13:04:27.367357
17.996047847962735,59.33471521636961,2023-01-01 14:04:27.367357
17.995917343596826,59.33421707460557,2023-01-01 15:04:27.367357
17.99667845221202,59.334899952984124,2023-01-01 16:04:27.367357
17.996164923526713,59.33551440140616,2023-01-01 17:04:27.367357
17.996391415982238,59.334549689064744,2023-01-01 18:04:27.367357
17.996706968417733,59.33478071864704,2023-01-01 19:04:27.367357
17.996132396161755,59.33439775671457,2023-01-01 20:04:27.367357
17.996349365935504,59.33452582078431,2023-01-01 21:04:27.367357
17.996260058938812,59.33393185535749,2023-01-01 22:04:27.367357
17.99678888890312,59.335103618524194,2023-01-01 23:04:27.367357
17.996809360751406,59.334322681959414,2023-01-02 00:04:27.367357
17.996343617528606,59.33472675676649,2023-01-02 01:04:27.367357
17.9964632849078,59.33505292685736,2023-01-02 02:04:27.367357
17.997291645469765,59.33461772958196,2023-01-02 03:04:27.367357
17.997511461296614,59.334847723700236,2023-01-02 04:04:27.367357
17.997385414923123,59.33412290744366,2023-01-02 05:04:27.367357
17.996879548690032,59.33463883388194,2023-01-02 06:04:27.367357
17.996360287218035,59.33390324171425,2023-01-02 07:04:27.367357
17.997207284762986,59.333572901106095,2023-01-02 08:04:27.367357
17.997531630307343,59.33304438703632,2023-01-02 09:04:27.367357
17.996979585723043,59.332155576434495,2023-01-02 10:04:27.367357
17.99718125738723,59.33247050316454,2023-01-02 11:04:27.367357
17.996856039199628,59.33305435061528,2023-01-02 12:04:27.367357
17.9971496818517,59.33270391110171,2023-01-02 13:04:27.367357
17.997836055463022,59.332885872304544,2023-01-02 14:04:27.367357
17.999073934346832,59.33337719802982,2023-01-02 15:04:27.367357
17.999432162047533,59.33378350867801,2023-01-02 16:04:27.367357
17.998915637888484,59.33379537944613,2023-01-02 17:04:27.367357
17.9995107840039,59.33405179113406,2023-01-02 18:04:27.367357
17.999291759361128,59.332589902461386,2023-01-02 19:04:27.367357
17.998304091405863,59.33197327210078,2023-01-02 20:04:27.367357
17.999163613343768,59.33098941265939,2023-01-02 21:04:27.367357
17.99917480997435,59.33122646446055,2023-01-02 22:04:27.367357
17.99953601601903,59.33140444450352,2023-01-02 23:04:27.367357
17.999871147725187,59.331409697518254,2023-01-03 00:04:27.367357
18.000351378116306,59.33149193936571,2023-01-03 01:04:27.367357
18.000218472167173,59.33094299517966,2023-01-03 02:04:27.367357
18.000725299152517,59.330417084994515,2023-01-03 03:04:27.367357
18.001722352478627,59.33046211054077,2023-01-03 04:04:27.367357
18.002462044777715,59.33113218161163,2023-01-03 05:04:27.367357
18.002553515562447,59.330723019655814,2023-01-03 06:04:27.367357
18.00227943851272,59.33039056135729,2023-01-03 07:04:27.367357
18.00207480059635,59.330923050300335,2023-01-03 08:04:27.367357
18.0019846951424,59.331136142308296,2023-01-03 09:04:27.367357
18.00133425316046,59.331663578677066,2023-01-03 10:04:27.367357
18.001806299287622,59.33181427136375,2023-01-03 11:04:27.367357
18.00135888191703,59.33227612113428,2023-01-03 12:04:27.367357
18.001394649363142,59.3309681008448,2023-01-03 13:04:27.367357
18.001269473040065,59.33069598575014,2023-01-03 14:04:27.367357
18.001102196079344,59.33174954047482,2023-01-03 15:04:27.367357
18.00063694741427,59.33248490230799,2023-01-03 16:04:27.367357
