x,y,timestamp
18.041713275370228,59.33327683134358,2022-12-29 02:06:40.675788
18.041547501202746,59.33298478042357,2022-12-29 02:06:40.675788
18.042087754412787,59.332091824667906,2022-12-29 03:06:40.675788
18.041857108897094,59.332182833038125,2022-12-29 02:06:40.675788
18.041069249561026,59.33153618339598,2022-12-29 04:06:40.675788
18.04003985382036,59.332116306699504,2022-12-29 02:06:40.675788
18.039606501267258,59.33207714387392,2022-12-29 05:06:40.675788
18.0400277720645,59.33169862441468,2022-12-29 02:06:40.675788
18.039876187643543,59.333040291874454,2022-12-29 06:06:40.675788
18.04071794727004,59.33319175655578,2022-12-29 02:06:40.675788
18.040275458085066,59.33276894438592,2022-12-29 07:06:40.675788
18.04005491229985,59.33334975572939,2022-12-29 02:06:40.675788
18.03963930611128,59.332566674789824,2022-12-29 08:06:40.675788
18.04008585656068,59.3316447496191,2022-12-29 02:06:40.675788
18.039175751192115,59.331525783404786,2022-12-29 09:06:40.675788
18.039335497675143,59.33228917484469,2022-12-29 02:06:40.675788
18.039286423167432,59.33172360282649,2022-12-29 10:06:40.675788
18.03914772113653,59.33130949940078,2022-12-29 02:06:40.675788
18.039693587741024,59.32973764090289,2022-12-29 11:06:40.675788
18.039654646045214,59.32948951136445,2022-12-29 02:06:40.675788
18.040021099270167,59.32927436935435,2022-12-29 12:06:40.675788
18.04042493549487,59.3289653224441,2022-12-29 02:06:40.675788
18.03888941887322,59.328910257734,2022-12-29 13:06:40.675788
18.03863114100814,59.329519545473055,2022-12-29 02:06:40.675788
18.037869391179193,59.32936723520498,2022-12-29 14:06:40.675788
18.03733030153147,59.3295881446221,2022-12-29 02:06:40.675788
18.036932300955275,59.32920373824219,2022-12-29 15:06:40.675788
18.036489091133447,59.328848030896545,2022-12-29 02:06:40.675788
18.036465197449232,59.32978597472529,2022-12-29 16:06:40.675788
18.03680916023648,59.33045597957364,2022-12-29 02:06:40.675788
18.036950518510626,59.33003829568874,2022-12-29 17:06:40.675788
18.037777615661923,59.33009396492929,2022-12-29 02:06:40.675788
18.03760673486353,59.33109849184359,2022-12-29 18:06:40.675788
18.03769535625981,59.331282601511056,2022-12-29 02:06:40.675788
18.038384312271596,59.3303607902617,2022-12-29 19:06:40.675788
18.039745294698506,59.33009384128517,2022-12-29 02:06:40.675788
18.039926192321705,59.330029659921706,2022-12-29 20:06:40.675788
18.040049999379534,59.330289301327774,2022-12-29 02:06:40.675788
18.039877902369525,59.33016784056912,2022-12-29 21:06:40.675788
18.039735711226637,59.328873176279444,2022-12-29 02:06:40.675788
18.040577324922193,59.32911507623776,2022-12-29 22:06:40.675788
18.040401731411436,59.32956948214442,2022-12-29 02:06:40.675788
18.041008637549385,59.32991486219641,2022-12-29 23:06:40.675788
18.041256960443942,59.329011854424756,2022-12-29 02:06:40.675788
18.040590009844905,59.32999160155582,2022-12-30 00:06:40.675788
18.039943912814916,59.33015896989728,2022-12-29 02:06:40.675788
18.039980426243666,59.32959168389244,2022-12-30 01:06:40.675788
18.040134183173063,59.33094943947926,2022-12-29 02:06:40.675788
18.039872393832965,59.33039216799802,2022-12-30 02:06:40.675788
18.040032296718095,59.331080129817906,2022-12-29 02:06:40.675788
18.039939704052024,59.331149246611474,2022-12-30 03:06:40.675788
